"","N_SQ_AD","primaire"
"1497",750171610,10
"1498",750071573,10
"1499",750171474,10
"1500",750070849,10
"1501",750067200,10
"1502",750168762,10
"1503",750174784,10
"1504",750176146,10
"1505",750067198,10
"1506",750151572,10
"1507",750070853,10
"1508",750171483,10
"1509",750171480,10
"1510",750151501,10
"1511",750173058,10
"1512",750151500,10
"1513",750171479,10
"1514",750070851,10
"1515",750171530,10
"1516",750067223,10
"1517",750067208,10
"1518",750071567,10
"1519",750067219,10
"1520",750168490,10
"1521",750164581,10
"1522",750165852,10
"1523",750165854,10
"1524",750171533,10
"1525",750171484,10
"1526",750151503,10
"1527",750171485,10
"1528",750067230,10
"1529",750164586,10
"1530",750067225,10
"1531",750174783,10
"1532",750067203,10
"1533",750067210,10
"1534",750172712,10
"1535",750067228,10
"1536",750067205,10
"1537",750164567,10
"1538",750165849,10
"1539",750067213,10
"1540",750168764,10
"1541",750067194,10
"1542",750165844,10
"1543",750168763,10
"1544",750164571,10
"1545",750174031,10
"1546",750067922,10
"1547",750067214,10
"1548",750071570,10
"1549",750151560,10
"1550",750171637,10
"1551",750167708,10
"1552",750070823,10
"1553",750165842,10
"1554",750171532,10
"1555",750067215,10
"1556",750171525,10
"1557",750165848,10
"1558",750067199,10
"1559",750067220,10
"1560",750151556,10
"1561",750067216,10
"1562",750067204,10
"1563",750165847,10
"1564",750165840,10
"1565",750070825,10
"1566",750165839,10
"1567",750070822,10
"1568",750165846,10
"1569",750161880,10
"1570",750171477,10
"1571",750165851,10
"1572",750067197,10
"1573",750067221,10
"1574",750164568,10
"1575",750071568,10
"1576",750067222,10
"1577",750070817,10
"1578",750174781,10
"1579",750164583,10
"1580",750165845,10
"1581",750067923,10
"1582",750067195,10
"1583",750177085,10
"1584",750067207,10
"1585",750165855,10
"1586",750174786,10
"1587",750161883,10
"1588",750165843,10
"1589",750177087,10
"1590",750067229,10
"1591",750165856,10
"1592",750161830,10
"1593",750161882,10
"1594",750070824,10
"1595",750017982,12
"1596",750017982,12
"1597",750017927,12
"1598",750017927,12
"1599",750167792,12
"1600",750167792,12
"1601",750018034,12
"1602",750018034,12
"1603",750167791,12
"1604",750167791,12
"1605",750018040,12
"1606",750018040,12
"1607",750017937,12
"1608",750017937,12
"1609",750014737,12
"1610",750014737,12
"1611",750167789,12
"1612",750167789,12
"1613",750017965,12
"1614",750017965,12
"1615",750018083,12
"1616",750018083,12
"1617",750168461,12
"1618",750168461,12
"1619",750169412,12
"1620",750169412,12
"1621",750017932,12
"1622",750017932,12
"1623",750017971,12
"1624",750017971,12
"1625",750017959,12
"1626",750017959,12
"1627",750167796,12
"1628",750167796,12
"1629",750017961,12
"1630",750017961,12
"1631",750018044,12
"1632",750018044,12
"1633",750017953,12
"1634",750017953,12
"1635",750017974,12
"1636",750017974,12
"1637",750014748,12
"1638",750014748,12
"1639",750018050,12
"1640",750018050,12
"1641",750017967,12
"1642",750017967,12
"1643",750017856,12
"1644",750017856,12
"1645",750017933,12
"1646",750017933,12
"1647",750018051,12
"1648",750018051,12
"1649",750017984,12
"1650",750017984,12
"1651",750017854,12
"1652",750017854,12
"1653",750167785,12
"1654",750167785,12
"1655",750017950,12
"1656",750017950,12
"1657",750017979,12
"1658",750017979,12
"1659",750014746,12
"1660",750014746,12
"1661",750017973,12
"1662",750017973,12
"1663",750017935,12
"1664",750017935,12
"1665",750017859,12
"1666",750017859,12
"1667",750167809,12
"1668",750167809,12
"1669",750018031,12
"1670",750018031,12
"1671",750167805,12
"1672",750167805,12
"1673",750017980,12
"1674",750017980,12
"1675",750018085,12
"1676",750018085,12
"1677",750018048,12
"1678",750018048,12
"1679",750017855,12
"1680",750017855,12
"1681",750014735,12
"1682",750014735,12
"1683",750167807,12
"1684",750167807,12
"1685",750167808,12
"1686",750167808,12
"1687",750017947,12
"1688",750017947,12
"1689",750018042,12
"1690",750018042,12
"1691",750018088,12
"1692",750018088,12
"1693",750017934,12
"1694",750017934,12
"1695",750017983,12
"1696",750017983,12
"1697",750014624,12
"1698",750014624,12
"1699",750168241,12
"1700",750168241,12
"1701",750017929,12
"1702",750017929,12
"1703",750019649,12
"1704",750019649,12
"1705",750166255,12
"1706",750166255,12
"1707",750177844,12
"1708",750177844,12
"1709",750017920,12
"1710",750017920,12
"1711",750017919,12
"1712",750017919,12
"1713",750017968,12
"1714",750017968,12
"1715",750167788,12
"1716",750167788,12
"1717",750018036,12
"1718",750018036,12
"1719",750017957,12
"1720",750017957,12
"1721",750018090,12
"1722",750018090,12
"1723",750162659,12
"1724",750162659,12
"1725",750018029,12
"1726",750018029,12
"1727",750167795,12
"1728",750167795,12
"1729",750017952,12
"1730",750017952,12
"1731",750017939,12
"1732",750017939,12
"1733",750169413,12
"1734",750169413,12
"1735",750017922,12
"1736",750017922,12
"1737",750018035,12
"1738",750018035,12
"1739",750167793,12
"1740",750167793,12
"1741",750018038,12
"1742",750018038,12
"1743",750014623,12
"1744",750014623,12
"1745",750171711,12
"1746",750171711,12
"1747",750019661,12
"1748",750019661,12
"1749",750169411,12
"1750",750169411,12
"1751",750016589,12
"1752",750016589,12
"1753",750017972,12
"1754",750017972,12
"1755",750019658,12
"1756",750019658,12
"1757",750167794,12
"1758",750167794,12
"1759",750167787,12
"1760",750167787,12
"1761",750014445,12
"1762",750014445,12
"1763",750169415,12
"1764",750169415,12
"1765",750014630,12
"1766",750014630,12
"1767",750014742,12
"1768",750014742,12
"1769",750019645,12
"1770",750019645,12
"1771",750018052,12
"1772",750018052,12
"1773",750014450,12
"1774",750014450,12
"1775",750019659,12
"1776",750019659,12
"1777",750014628,12
"1778",750014628,12
"1779",750019660,12
"1780",750019660,12
"1781",750171717,12
"1782",750171717,12
"1783",750014622,12
"1784",750014622,12
"1785",750169416,12
"1786",750169416,12
"1787",750018089,12
"1788",750018089,12
"1789",750014442,12
"1790",750014442,12
"1791",750171713,12
"1792",750171713,12
"1793",750017963,12
"1794",750017963,12
"1795",750018054,12
"1796",750018054,12
"1797",750172922,12
"1798",750172922,12
"1799",750017954,12
"1800",750017954,12
"1801",750014747,12
"1802",750014747,12
"1803",750017978,12
"1804",750017978,12
"1805",750018116,12
"1806",750018116,12
"1807",750018037,12
"1808",750018037,12
"1809",750019651,12
"1810",750019651,12
"1811",750019646,12
"1812",750019646,12
"1813",750169590,12
"1814",750169590,12
"1815",750014745,12
"1816",750014745,12
"1817",750168240,12
"1818",750168240,12
"1819",750017924,12
"1820",750017924,12
"1821",750014453,12
"1822",750014453,12
"1823",750017925,12
"1824",750017925,12
"1825",750018119,12
"1826",750018119,12
"1827",750014629,12
"1828",750014629,12
"1829",750017944,12
"1830",750017944,12
"1831",750017981,12
"1832",750017981,12
"1833",750017861,12
"1834",750017861,12
"1835",750016584,12
"1836",750016584,12
"1837",750019640,12
"1838",750019640,12
"1839",750017958,12
"1840",750017958,12
"1841",750014743,12
"1842",750014743,12
"1843",750017930,12
"1844",750017930,12
"1845",750014736,12
"1846",750014736,12
"1847",750017976,12
"1848",750017976,12
"1849",750018030,12
"1850",750018030,12
"1851",750167786,12
"1852",750167786,12
"1853",750018045,12
"1854",750018045,12
"1855",750014741,12
"1856",750014741,12
"1857",750145483,12
"1858",750145483,12
"1859",750014451,12
"1860",750014451,12
"1861",750014631,12
"1862",750014631,12
"1863",750019641,12
"1864",750019641,12
"1865",750019656,12
"1866",750019656,12
"1867",750018117,12
"1868",750018117,12
"1869",750169290,12
"1870",750169290,12
"1871",750014625,12
"1872",750014625,12
"1873",750167804,12
"1874",750167804,12
"1875",750014632,12
"1876",750014632,12
"1877",750014627,12
"1878",750014627,12
"1879",750014449,12
"1880",750014449,12
"1881",750019642,12
"1882",750019642,12
"1883",750014739,12
"1884",750014739,12
"1885",750017938,12
"1886",750017938,12
"1887",750017943,12
"1888",750017943,12
"1889",750019648,12
"1890",750019648,12
"1891",750017860,12
"1892",750017860,12
"1893",750019643,12
"1894",750019643,12
"1895",750017969,12
"1896",750017969,12
"1897",750145479,12
"1898",750145479,12
"1899",750171709,12
"1900",750171709,12
"1901",750017960,12
"1902",750017960,12
"1903",750017923,12
"1904",750017923,12
"1905",750017858,12
"1906",750017858,12
"1907",750017956,12
"1908",750017956,12
"1909",750017970,12
"1910",750017970,12
"1911",750018039,12
"1912",750018039,12
"1913",750018033,12
"1914",750018033,12
"1915",750017975,12
"1916",750017975,12
"1917",750014626,12
"1918",750014626,12
"1919",750167790,12
"1920",750167790,12
"1921",750167848,12
"1922",750167848,12
"1923",750017946,12
"1924",750017946,12
"1925",750019652,12
"1926",750019652,12
"1927",750014444,12
"1928",750014444,12
"1929",750172921,12
"1930",750172921,12
"1931",750017931,12
"1932",750017931,12
"1933",750017928,12
"1934",750017928,12
"1935",750163989,12
"1936",750163989,12
"1937",750014441,12
"1938",750014441,12
"1939",750017926,12
"1940",750017926,12
"1941",750014740,12
"1942",750014740,12
"1943",750171719,12
"1944",750171719,12
"1945",750017964,12
"1946",750017964,12
"1947",750172923,12
"1948",750172923,12
"1949",750019650,12
"1950",750019650,12
"1951",750016588,12
"1952",750016588,12
"1953",750017948,12
"1954",750017948,12
"1955",750171714,12
"1956",750171714,12
"1957",750167806,12
"1958",750167806,12
"1959",750177845,12
"1960",750177845,12
"1961",750171715,12
"1962",750171715,12
"1963",750017940,12
"1964",750017940,12
"1965",750014738,12
"1966",750014738,12
"1967",750018118,12
"1968",750018118,12
"1969",750177846,12
"1970",750177846,12
"1971",750016586,12
"1972",750016586,12
"1973",750016582,12
"1974",750016582,12
"1975",750017945,12
"1976",750017945,12
"1977",750019644,12
"1978",750019644,12
"1979",750017955,12
"1980",750017955,12
"1981",750169414,12
"1982",750169414,12
"1983",750167784,12
"1984",750167784,12
"1985",750019647,12
"1986",750019647,12
"1987",750169410,12
"1988",750169410,12
"1989",750163991,12
"1990",750163991,12
"1991",750016587,12
"1992",750016587,12
"1993",750017936,12
"1994",750017936,12
"1995",750017962,12
"1996",750017962,12
"1997",750166087,12
"1998",750166087,12
"1999",750145480,12
"2000",750145480,12
"2001",750018053,12
"2002",750018053,12
"2003",750163988,12
"2004",750163988,12
"2005",750014621,12
"2006",750014621,12
"2007",750014448,12
"2008",750014448,12
"2009",750014620,12
"2010",750014620,12
"2011",750018032,12
"2012",750018032,12
"2013",750018115,12
"2014",750018115,12
"2015",750018043,12
"2016",750018043,12
"2017",750019655,12
"2018",750019655,12
"2019",750017949,12
"2020",750017949,12
"2021",750017951,12
"2022",750017951,12
"2023",750145481,12
"2024",750145481,12
"2025",750018049,12
"2026",750018049,12
"2027",750014443,12
"2028",750014443,12
"2029",750169589,12
"2030",750169589,12
"2031",750019639,12
"2032",750019639,12
"2033",750018046,12
"2034",750018046,12
"2035",750017966,12
"2036",750017966,12
"2037",750016590,12
"2038",750016590,12
"2039",750014744,12
"2040",750014744,12
"2041",750019657,12
"2042",750019657,12
"2043",750017941,12
"2044",750017941,12
"2045",750014446,12
"2046",750014446,12
"2047",750017921,12
"2048",750017921,12
"2049",750014516,12
"2050",750014516,12
"2051",750014750,12
"2052",750014750,12
"2053",750014452,12
"2054",750014452,12
"2055",750147195,12
"2056",750147195,12
"2057",750017942,12
"2058",750017942,12
"2059",750018047,12
"2060",750018047,12
"2061",750018041,12
"2062",750018041,12
"2063",750017977,12
"2064",750017977,12
"2065",750024040,14
"2066",750024025,14
"2067",750024371,635
"2068",750025855,635
"2069",750025035,635
"2070",750022243,14
"2071",750024067,14
"2072",750022797,14
"2073",750025941,630
"2074",750025875,635
"2075",750023016,14
"2076",750024054,630
"2077",750022386,14
"2078",750024305,14
"2079",750023009,14
"2080",750025851,635
"2081",750025044,635
"2082",750022505,673
"2083",750024068,14
"2084",750022499,673
"2085",750024365,14
"2086",750025929,624
"2087",750024372,635
"2088",750151853,624
"2089",750024363,14
"2090",750024026,630
"2091",750024027,630
"2092",750022510,673
"2093",750024740,14
"2094",750165052,624
"2095",750025952,624
"2096",750024311,14
"2097",750024303,14
"2098",750024033,630
"2099",750024019,14
"2100",750025849,635
"2101",750025046,635
"2102",750022788,14
"2103",750024534,14
"2104",750022242,14
"2105",750024233,14
"2106",750024071,14
"2107",750025940,630
"2108",750024066,14
"2109",750025944,630
"2110",750023057,635
"2111",750025861,635
"2112",750022379,14
"2113",750023011,14
"2114",750024300,635
"2115",750024043,14
"2116",750022388,14
"2117",750147693,635
"2118",750025932,624
"2119",750024049,630
"2120",750024050,630
"2121",750024021,14
"2122",750025877,635
"2123",750024046,630
"2124",750024047,630
"2125",750024031,630
"2126",750025870,635
"2127",750022796,14
"2128",750024070,14
"2129",750025848,635
"2130",750024059,630
"2131",750025930,624
"2132",750024559,14
"2133",750024555,14
"2134",750025053,635
"2135",750157658,14
"2136",750022384,14
"2137",750024472,14
"2138",750023054,635
"2139",750025871,635
"2140",750024500,14
"2141",750025041,635
"2142",750024507,14
"2143",750025852,635
"2144",750024368,635
"2145",750025114,673
"2146",750022770,14
"2147",750024063,14
"2148",750023069,635
"2149",750025864,635
"2150",750025947,624
"2151",750024051,630
"2152",750025946,624
"2153",750025036,635
"2154",750023052,635
"2155",750023017,14
"2156",750024476,14
"2157",750025935,630
"2158",750026071,14
"2159",750024237,14
"2160",750022502,673
"2161",750022500,673
"2162",750024042,14
"2163",750025108,673
"2164",750025869,635
"2165",750025865,635
"2166",750025863,635
"2167",750025034,635
"2168",750022498,673
"2169",750025859,635
"2170",750025029,14
"2171",750022378,14
"2172",750023895,14
"2173",750024029,630
"2174",750023361,624
"2175",750024039,14
"2176",750024022,14
"2177",750025934,630
"2178",750024214,14
"2179",750025047,635
"2180",750025845,635
"2181",750023006,14
"2182",750024062,14
"2183",750024306,14
"2184",750024035,14
"2185",750022383,14
"2186",750024023,14
"2187",750156735,14
"2188",750025853,635
"2189",750024245,14
"2190",750025931,624
"2191",750022403,14
"2192",750025960,624
"2193",750025951,624
"2194",750023062,635
"2195",750023050,635
"2196",750023885,14
"2197",750025945,624
"2198",750025962,624
"2199",750025957,624
"2200",750023893,14
"2201",750157580,14
"2202",750022504,673
"2203",750024505,14
"2204",750165054,673
"2205",750024556,14
"2206",750024058,630
"2207",750024064,14
"2208",750175871,14
"2209",750024036,14
"2210",750025040,635
"2211",750025027,14
"2212",750025030,14
"2213",750024052,630
"2214",750025028,14
"2215",750025054,635
"2216",750024469,14
"2217",750024016,14
"2218",750024017,14
"2219",750024060,630
"2220",750025936,630
"2221",750024215,14
"2222",750023008,14
"2223",750024212,14
"2224",750162073,14
"2225",750024563,14
"2226",750026070,14
"2227",750024069,14
"2228",750023007,14
"2229",750025051,635
"2230",750025857,635
"2231",750025042,635
"2232",750023892,14
"2233",750023056,635
"2234",750025045,635
"2235",750024056,14
"2236",750023071,635
"2237",750023055,635
"2238",750025953,624
"2239",750025955,624
"2240",750025954,624
"2241",750025105,673
"2242",750024055,630
"2243",750025102,673
"2244",750025113,673
"2245",750024470,14
"2246",750022538,673
"2247",750024361,14
"2248",750022404,14
"2249",750025048,635
"2250",750024477,14
"2251",750023125,624
"2252",750024535,14
"2253",750024053,630
"2254",750157656,14
"2255",750024558,14
"2256",750025949,624
"2257",750024785,14
"2258",750024044,14
"2259",750025055,635
"2260",750024213,14
"2261",750024742,14
"2262",750024216,14
"2263",750025841,635
"2264",750023004,14
"2265",750025050,635
"2266",750023058,635
"2267",750025876,635
"2268",750025933,630
"2269",750023012,14
"2270",750024560,14
"2271",750025842,635
"2272",750023049,635
"2273",750022405,14
"2274",750023889,14
"2275",750023883,14
"2276",750024362,14
"2277",750024030,630
"2278",750023888,14
"2279",750023884,14
"2280",750025959,624
"2281",750025854,635
"2282",750023894,14
"2283",750024032,630
"2284",750024561,14
"2285",750022506,673
"2286",750025856,635
"2287",750023965,630
"2288",750025873,635
"2289",750025868,635
"2290",750022511,673
"2291",750024367,635
"2292",750024625,635
"2293",750024623,635
"2294",750025024,14
"2295",750024626,635
"2296",750024577,14
"2297",750174046,630
"2298",750023339,630
"2299",750024065,14
"2300",750022501,673
"2301",750025033,635
"2302",750024122,624
"2303",750024034,630
"2304",750022497,673
"2305",750023029,630
"2306",750024567,14
"2307",750025937,624
"2308",750023021,673
"2309",750025038,635
"2310",750023002,14
"2311",750024244,14
"2312",750025847,635
"2313",750023137,624
"2314",750023127,624
"2315",750024370,635
"2316",750023881,14
"2317",750023886,14
"2318",750023882,14
"2319",750162070,14
"2320",750025950,624
"2321",750025844,635
"2322",750025111,673
"2323",750025866,635
"2324",750022496,673
"2325",750024723,14
"2326",750023365,624
"2327",750025860,635
"2328",750024582,14
"2329",750023493,14
"2330",750023340,630
"2331",750024575,14
"2332",750024072,14
"2333",750173991,630
"2334",750024057,14
"2335",750024633,635
"2336",750024499,14
"2337",750024729,14
"2338",750158182,630
"2339",750024073,14
"2340",750024302,14
"2341",750024580,14
"2342",750024557,14
"2343",750025872,635
"2344",750024571,14
"2345",750023030,630
"2346",750145697,14
"2347",750026074,14
"2348",750023035,624
"2349",750024711,14
"2350",750023065,635
"2351",750024699,14
"2352",750023048,635
"2353",750025867,635
"2354",750025927,630
"2355",750022508,673
"2356",750022768,14
"2357",750023013,14
"2358",750025049,635
"2359",750023015,14
"2360",750024366,635
"2361",750023896,14
